text,target,char_len,word_count
"s agar hum chahate hain ke humari khawateen ke halat behtar hon to is ke leye mardon ko bhi apna musar kirdar ada karna pare ga aur unhen apni sochon mein tabdeli lani ho gi ke tamam tar pabandiyon ka nishana sirf khatoon hi ko na banaya jaye aur unhen mazhabi tor par jo hoqoq hasil hain, kam iz kam wo to unhen deye jaein",Negative,259,65
Molvi Abdul Haq jama e Urdu ke qayam ke khuwahishmand the taham un ki rehrat se ye masoba adhora reh gaya,Negative,85,21
"Urdu zaban ke is azeem khidmatgar, musanif aur muhaqiq ne 16 August 1961 ke roz Karachi mein wafat pai",Negative,84,19
Bohat kam aise actors hain jinho ne dono jagah kamiyabi hasil ki,Negative,53,12
Jahan tak films ka sawal hai to abhi is industry ko pori tarha bahaal hone mein kafi waqt lagega,Negative,78,19
Ya kesa promo code ha terms and conditions ma to likha ha across Pakistan valid ha or Peshawar ma kam nai kr raha shame on you #CAREEM,Negative,108,27
Whenever I wanted to use a promo ur app doesn't book my ride due to error.,Negative,59,16
Haha ap plz mat pagal bano careem walo ki bato se...ye just awam ko bewKof banana janty hain,Negative,75,18
Bhaagi zinda thi QandeelBaloch tu fahasha thi according to the people ab mar gai ha tu achi thi bechari. Double standard society Lanat ha,Negative,114,24
Sambhal Kay of Verna. Hats off Shoaib Mansoor. But ye New York s phatt phata k aie MahiraKhan ko dalne ki kya zarort thi. Move on.,Negative,105,26
Kon is kay doum per paooon rakh ker khara ho giyah malala drama haqeeqat hai,Negative,62,15
Sir plz western union se cash out karwane ka tareka bata de. Pakistan me is tara k zarie kam hai iss lye hame iss ke pare me kuch nahi pata plz ap 1 tutorial me iss ke bare me kuch bata de,Negative,147,42
Chalo Q Mobile Pe Bharosa Hai K HeadPhone Jack Kabhi Khatam Nahi Karega :Q?K USB C-Type Q Mobile Waisy Bhi Support Nahi Karta,Negative,103,23
2015 ke 19 lac?????? Wah 2018 coming gli 18 lac ke milrahe hay n 19 lac me with one year insurance. Kuch to khuda ka khouf karo bhai!,Negative,106,28
Ise kehte hen faraghat ko kaam me lagana... Velay comments krne se to behtar hi hwa,Negative,68,16
Bilkul he third class t-shirts thi ye kyunke inki quality bilkul third class thi. Maine ye medium size ki mangwaayi thi aur itni bari aur loose aayi thi ye tou ye meray kisi kaam nahi aayi. Bilkul udaas hu iski quality se aur majboori mai ye mjhe phenkni he ar gayi.,Negative,216,51
haaton ko milk mein daal tu den lekin us k baad jo ammi bolengi k sara milk kharab ker dia phir kia karen?:wk ,Negative,87,24
Ma Ne ye shirt order ki per inho Ne black colour full sleeves me koi or bhj di ????,Negative,65,19
Haad hai bhai lootnay ki b....................international price is ki pen aur cover kay saath 190 or 192 dollar hai aur Najariya jasi country main b ye isi price par mil raha hai..............ye sari loot mar pakistan main hi kiyon.....................? ,Negative,217,40
Camera bilkul fazol he.r signals generation b low he bohat.baki set acha he,Negative,63,13
Bhai aap bukry ko untt k narkh py na beechy to comment ayingy apki post py,Negative,59,16
"Meri bohat expectations thee is phone se lekin Qmobile ka X700 kuch zyada hee sust aur halka hai. Is phone ko mein sirf looks pe hee rate karoonga kiunkay chalne mein yeh mujhe pasand nai aaya. Slow hai, hang hojata hai, chalte huay hang hojata hai. Kaafi maslay hain jo har bar restart karkay hee sahee hote hain. Camera se mein satisfied hoon lekin yeh phone apnee marzee se chalta hai",Negative,317,71
"phone ka display itna mazay ka nahi hai , meine jesa expect kiya tha wese nahi tha . image quality and screen resolution mein wo maza nahi hai. haan is phone ka processor acha hai taiz hai . charging poora din chal jati hai .. aur dikhne mein kafi acha lagta hai lekin bs meri level of expectations pe poora nahi utra",Negative,256,62
Neta se lekar police wale sbb govt. Afsro ne apna imaan bech diya hai....,Negative,60,14
Bad police jabhi to in k sath Target killing hote hai is jaisay police walay ko saray aam saza hone chahiyay aur suspend kerdena chahiyay takay dosray police walay is say sabak hasil keray yay awam k muhafiz hay ya ghunday un-educational police need training attitude disi plan most need.,Negative,239,50
Ager koi security reason tha bhe to us constable chaiye tha ke tameez se baat ker leta,Negative,70,17
guys plz beggers aur workers (taxi driver) KO mat darao unka Roz ka kaam hota hai waha par......﻿,Negative,80,18
plz koi yahn se na kharede.mne phle juicer mangwaya wo original ni tha ,Negative,59,13
Is larki n 25 lakh mangy the program band karny k unhi n nh diy to y program chalaya gaya h,Negative,71,21
time kyu zaya kar rahe ho tum hare pakistani goverment bhe shamil hai meko lagta hai tabhe killer ko fasi nahi derahe ho hamare yeha india bhej do usko safi dedenge usko﻿,Negative,139,32
Kia log bewakuf hain unhne samaj nahi arhi k ye game logo ko sirf or sirf unko bewakuf banti hain kia logo me dimag name ki koi chiz nhi﻿,Negative,109,29
 Jab iski kisi nay ice cerem ma zehar dia tha jab he mar Jana chaie tha is haram khor ko isko deen Kay baray ma be batao itna makeup kar k ati hai bager nakap k ye be too galat h,Negative,138,41
aaj ke bad main apne garden se peach ke sary Trees ko aag laga donga﻿,Negative,55,15
 Jo bhi howa acha howa lekin natijaa kujh khas nahi niklega kuch din k under dobara azad ho jaiga ye 😠,Negative,83,20
Ganjay ko kuch nai smj aya tbi chup kr k nikal gaya sath smjhane wala staff jo nai tha,Negative,68,19
Ranger or police checking in ki nhi krti unki krti hai jis k pas kuch na ho ye aram se khula ghum rahy hain,Negative,84,24
Bikul thek kia. Mai to kehta hu ik group hona chahey jo wrong park hoi gari aur without stop khari bus ka screen tor kar bhag jaye,Negative,104,27
 Blkul ghlay koi jahil log he jnhe ye nai pta k ks janwr ko kis trah zibah krty hen or ye ount to mje murda lg rha tha zra sa b nhi hila....,Negative,108,33
Dil k under kia hai woh Allah he junta hai. ... Alzam Trashi say Baz Rahoo Yeh b eik guna hai.....,Negative,78,21
 Sawal yeh hai ke unse behes karay Kon aur Chalo unhon be video dekh bhi li Kya woh yeh maan leinge? Ulta yh Keh kar andar kr Deinge ke humain qanoon sikhai ga phr bachai ga Kon?,Negative,142,37
Khuda Gaarat kry in behiss jaanwron ko .. bechary gareeb admi ki haq halal ki kamai py kesy daka dala.. esy log apny anjaam ko zror phnchty hain ..,Negative,119,29
Afsos gov ka kasoor hay.. agar awam bokay na hotay tu kon dakan chori karta hay,Negative,64,16
yaar aur phir punjab hukumat bolti he ke hamare sheher robbers se pak hen.....so what is this..????,Negative,83,17
tabhi me kahon itny nalik nalik log masters kaisy kr lyty hyn jin ki sindh ki degree hoti h,Negative,73,19
yeh bacha nihqyat batmeez or dramay baaz ha i hate this kid.. isy pehly b kch shows ma dekh chuka hun,Negative,81,21
Sab log hasre hain but kissi ko ye pata nhi chalra key howa kya hai abey jahil awam car waley ko fire marey hain wo jo piche larka khara tha,Negative,111,30
Is banda k right wala Angootha per day an sa dakha sub pata chal jaya ga,Negative,57,16
Bjp Modi gaya tha vidio banane aur.nawaz shareef ko biryani khilane,Negative,57,11
Pakistani jider b jay ga apni harkaton se bta de ga k wo Pakistani ha.jese Saudi Pakistani ko bolte Han Pakistani kullo harami.,Negative,105,23
Jhot ka palanda suna k 10 sy 12 min khari hui hn or camera ki ankh ny 10 sy 12 logon ko shot Kya yeh harkat krty huay,Negative,90,28
Ab ye jail jay gi or jb jail sy aygi to is ky mun may ayk dant nhi hoga sir sfeed or hath may lathi or logo ki lanty alg sy suny gi kngree,Negative,105,34
Allah ko yaad Kar k Naik bannay k bjay apna tamasha bana rahy hen . Allah hidayat da,Negative,67,18
Galat baat mat karo.ya bilkul nahai likha huwa .Farig log.koi aur kam nahai ha karnay ko jo ya galat batain bolty rehtay ho.Jhail,Negative,107,23
Amazing punjab waley tou lar jatey hai ye soldier tou khud majbour hai na band karey tou nokri se farig bari machliyo ko pakartey hai hum sab loog.,Negative,120,28
Jnb ap writen likh sakty han ap Authority wise Afsar han showcase letter jari kar datay Allah pak Ny ap ko Izat di h or ak Acha Rutba dia h but apny Mulazim ki kisi k Samny Insert karna Galat h,Negative,153,41
KB WO din ai ga jis din maryam Hassan Hussain nawaz shareef or Safdar ko aisay rangers walay lay kar jai gay,Negative,87,22
"police pe kyun lanat ho ...10,saal k bachay ko us ke chotay bhai k sambey churriyun k waar kar k marne waley ko tu chaiyee k uski khaal utar dein...police pakrey bhi tu tanqeed ka nishana na pakrey tu bhi kharab..log kusi tarah khush nahi ....is,banday ka apna inner guilt tha k is ne apna gala katney ki koshish ki...is ko koi haq nahi k yeh apni frustration kisi k bachay ko mar kar nikaley....bastard",Negative,329,75
"jo log keh rahe hayn k ye repoters jo dare huway hayn or ye, itna hela kr video bna raha h ...tw mera kehna ye h k ..agr ap log us jaga hoty us wqt tw,me apse puchta tb ap kya krte ...kese pe ungli uthana bht assan hota h .... jb khud pe aati h tb pta chalta h ....",Negative,205,61
Sahaba k ghustakhon ka yahi haal hota hy logon k juty saaf kro hahahaha,Negative,58,14
agr is k b ksi famly membr k sath easa hota to pta chalta ye mzaak hy yaa begyrti,Negative,63,19
AUR WAH MARDO HATH MAIN CHURYAN PHEN LO SUB LOG SOCHO AGAR YE AURAT TUM MAIN SY KESI KI MAA BHEN BEATI HOTI TO KIA TUM SUB CHUP CHAP KHRY HO KAR TAMASHA DEKHTY,Negative,126,34
Is koam k sath is say b zada burra hona chahiyeh.... khuda us koam ki halat nai badlta na ho jis ko khyal khud apni halat badalnay ka,Negative,106,28
Salute or un logo k monh pr tamacha jo haty katty ho kr bheek mangty hain,Negative,58,16
Mufti sahab aahinda 12baje bi na aana 1baje market khulti hai,Negative,51,11
Is ka hal ye hai k hum sab PAKISTANI chahy lahore ho quetta ho kpk ho islamabad ho ya karachi ho sab k sab ek month ka bil na pay karyn. Metar katna hai na in logon ne. Kat len meter sardion main koi khas zarurat b ni hoti bijli ke 6 month main itna nuksan ho ga in wapda walon ko k in ko in ke nani yaad aa jaye ge,Negative,244,72
"Hahaaa,duleh ka shumar kis janwar se tah?apne itne sare dooston ko le gagaya shadi me haaaa",Negative,76,16
meera nay ye bhi kahaa k imran bhai aap meraa peecha ab chorr dain..,Negative,55,14
 shazib ap jhoty ho darbari ho PTV mi sb noon waly gay thy jhoty moqadmy lgay gay PTI pr,Negative,70,19
Laro Bahi sub larooo. Jo b Mqm Mandaeet per 30 saal kamiyaa Ajj mein mein kar Ray hain Majhaarr ko baezaat kardiya Kamaal Bahi ny or Farooq Bahi ny mugy tou apny app per sharam ari haey...,Negative,152,37
" PM k sath her waqt military sectory hota hai jiska rank Lft.hota hai sath ssg commandos hotay hain,yeh kia bakwas ker rahi hai,,our PM business class main nahi First class main travel kerta hai...sasti shuhrat k liay",Negative,180,38
 Last me us ka petrol khatam ho gia ho ga. Jis ke waja say pakra gia.,Negative,54,16
Is video ka Kia faida Mazda Tb tha k alarm bjta dor lok ho jata Tb tk Na khulta jab tk video dikhi Na jati,Negative,82,25
Or han in media walon ke baton main na aya karo ya apna pason ka lya logo ke life b tabah kar data ha . Or jo haq pa ho us ke koe awaz nahi,Negative,105,35
Yar dunia chand py punch gae or hum log abhi yeh sub karny main hi lagy hai kabhi media dikhata hai k yeh larka apni aankhen bht bahir tak nikal sakta hai to kabhi yeh ,Negative,134,35
Sharm karo pakistanio apny country ka bando ko he bura bura bol rhy ho .sharm karo. Shame for you,Negative,79,19
ye wo mard e mujahid hy es time govt ki traf sy pabandi ti net cafe open rakny ki or ye time namaz taraveh ka ta bsss rs bhai jaan ko gussa aya or akar sab ki wart laga d,Negative,131,40
Fitty e mun jay.awam ko preshan krny walu ki muzzamat krny ki bjay es ko as funny video bnaa kr pesh krny walu pr shabash hai.hmaari qaum doosru ko upset kr k khush hoti hai,Negative,139,35
 Abhe ham Ilzam 2ron ko daty hen k ham par zulm karty hen.ye hal hy ham muslmanon ka.,Negative,68,18
Esko pani daboo kar 3 minat rakha jaye khud pata chal jaye ga k mrta ha k nhi,Negative,60,18
Dig ad khawaja say guzarish hai kay usko job say saspant karen,Negative,51,12
Police Wala Jo garmi my khara dhop my apni duty day raha hai is awam ki hi khidmat kr raha hai. Is per in uniform hath uthaya batamizi ki vedio my saf nazar aa raha hai to wo police Wala maray ga nahi to aur kya kry ga..,Negative,173,48
Ye bagairat log dekhrahy han tamasha benchod ek ek chamant maro police waly ko fr b sala marjata kamino tamasha dekhrahy ho,Negative,102,22
 Hd hogai Janwar Agr tang mar day to bchay ko kitna nuksan phnch skta Jahil hain,Negative,65,16
Ye galt kam koi ap ke tafri ki waja se mazor bi ho skta hai plz is tarahan ke kam na kare,Negative,68,22
Ye tu wahan hain na Pakistan main nahi kash hoti aj meray shohar bi zinda hotey meray sath hotey wo ye sab dekh kar dil bohat roya hai mera main dekhti rehay gayi aur meray shohar meray hathou main hi khatam ho gaye thay,Negative,177,44
 Kathoo bhae bhabhi to ghar me ghusne nahi de gi ye beta wari kahan se aagaya,Negative,62,16
esko bahduri nashanay bazi ma mahrat kah rd ay ha aur insani jan ka itna bara risk ni lana chaheya gharor to khuda ko bi pasand ni ha dakh k afsos huwa agar nasha chok jata to?,Negative,140,37
Koi acha kam nh kiya is car wale ne.....kuch zyada he over ho raha hai pagal,Negative,61,16
Allah in snatcher ko kuttay ko mout atta karay ameen .....truck k neechay akar marein,Negative,71,15
Jo aanounce ker raha tha wo keh raha hu ga Is say behtar ma he hu is leye phool aur Taj le gaya : ,Negative,75,24
Agr ye hi koi pakistani ice cream wala hota toh it should be considered as harassing,Negative,69,16
Beshak ek insan ne mil k Pakistan benya aj kal kutay kami kameen kha rahe hai kam zaraf hukamran,Negative,78,19
ap deen ko pakistan ki ismbli ma nai bacha saky or hindo tu hin kafir Allah imaan da in ko jin ka pora molk muslim hin uno na kya kr leya ,Negative,108,31
Mohabbat ki hai ...koi gunah nhi kia to esy halat bna di iss bechary ki,Negative,57,15
Umr farooq sialkot ka famus bnda h us ka bal b bagha hi kr skta koi insaf kaha sy mlna h,Negative,68,21
Fake 25 sec bad pesy wapis chaly jaty hain or next day acaunt m transfer ho jaty hain,Negative,68,18
Mujhe andaza hai ke meri tezi se barhti shohrat ko dekhte hue mere mukhalfeen ki tadaad barh rahi hai,Negative,83,19
"Main janti hon ke mere munfarid andaaz hosting aur bollywood ki taraf se milne wale response ke bad bohat se mukhalfeen news paper aur news channels par tanziya beyan jari karte rehte hain, ta ke main dil bardashta ho jaon, lekin yeh in ki khaam khayali hai",Negative,211,47
Main chahti hon ke jo log meri fankarana salahiyaton ke hawale se aksar tanz o mazah karte rehte hain,Negative,83,19
Khusosi guftugo karte hue Resham ne kaha hai ke koi insaan kisi ko izzat aur maqam nahi de sakta,Negative,78,19
"Is silsile mien dono actresses mutadid martaba Karachi bhi gai, magar chand aik Tv programs mien shirkat ke ilawa koi drama project na mil saka",Negative,119,25
"Actress Laila ne kuch arsey qabal Lahore mien aik comedy serial ke Pilot mien hissa liya, magar wo dobara shuru na ho saka",Negative,100,23
"Actress Nirma ne chand aik drama serials mien kaam kiya, magar is ke gher zimmedarana rawaiyye ki wajah se cut kar ke mutabadil actresses ko le liya gaya tha",Negative,129,29
Mere paas jadoo ki charhi nahi hai ke charhi ghumao aur sab kuch thek ho jae,Negative,61,16
Jahan tak baat meri films mien acting karne ki hai to ab mera films mien kaam karne ko dil nahi karta,Negative,81,21
"In press conference a journalist asked a question about video scandal, she ignores to give answer about video scandal",Negative,99,19
Lollywood star Meera press conference mein matanaza video scandal se mutaliq sawalaat tal gayein,Negative,83,14
Pakistani  actress Meera arrived to America to celebrate valentine day with Captain Naveed but Captain Naveed’s family did not give her permission to enter the house,Negative,139,27
Captain Naveed’s father Raja Perveez said that video conspiracy of Meera hurt us and it is bad for our family,Negative,90,20
Khabaron mein rehne wali adakara Meera Valentine day manane Captain Naveed ke pas America pohanchen magar Naveed ki family ne Meera ko ghar mein dakhil hone se rok diya,Negative,140,29
" Meera ne airport se phone kiya ke wo America aayi hai usse lene aayein magar Captain Naveed ne family ke israr par airport jane se inkar kar diya, ",Negative,119,30
Raja Perveez ka kehna hai ke Meera taxi le kar un ke ghar pohanchein lekin unhon ne Meera ko ghar mein dakhil hone ki ijazat nahi di kyun ke Meera ki nazeba video ki wajah se un ki family ki bohat badnaami hoi hai,Negative,170,44
Meera America aakar meri baho ban jati hai aur Pakistan ja kar kehti hai ke Naveed mera dost hai,Negative,78,19
Meera ko jab Captain Naveed ki family ne lift na karai to un ke ghar ke nazdik train station ke waiting room mein ja kar beth gai,Negative,103,27
Dosri janib Meera ke sectary ne in khabron ko bebunyad qarar diya hai,Negative,57,13
Razia Sheer Khan: Humare mulk ke bare shearon mein tartan track to hain lekin is ki maintenance nahi,Negative,83,18
agar Karachi ke national coaching center ki baat Karen to wahan ki tartan track maintenance na hone ki wajah se bilkul kharab ho gai hai,Negative,112,25
